draw,district,total_pop,chain,pop_overlap,total_vap,plan_dev,comp_edge,comp_polsby,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_cra,uss_16_dem_stu,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ris,uss_20_dem_jor,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,county_splits,muni_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
3974,2,921510, 2,0.9198,682600,0.002128208,0.9856,0.3132,130611,719042, 8648, 9519,14212,1705,3586,34187, 83483,549332,5945, 6988,11355,1211,2556,21730,188234, 98684,213618, 98861,166172,120501,179058,106328,170603,116727,255982,148988,248175,148924,200926, 98772,171945,114519,252080,148957,1,3,119859,203121,0.3711,0.3718,0,0,0,0.1884
3975,1,924113, 2,0.7189,715241,0.004958931,0.9936,0.2359, 68309,768477, 9074, 9112,17215,1628,4823,45475, 44871,609581,5848, 6809,13748,1203,3584,29597,209513,121777,228010,118165,192273,147245,204664,129800,196052,141409,286463,185521,281882,182571,218762,119972,197664,139485,284172,184046,1,2,146642,228407,0.3910,0.3908,0,0,0,0.1884
3975,2,914993, 2,0.7189,661159,0.004958931,0.9936,0.2971,171098,682046, 5711, 9791, 8821,1773,3420,32333,106829,511885,4098, 7126, 7260,1239,2343,20379,199541, 67989,221006, 70083,169387, 83837,180126, 73482,174601, 80627,267655,101499,256562,103292,210274, 69036,174706, 79316,262109,102396,1,2, 82973,209840,0.2834,0.2848,0,0,0,0.1884
3976,1,919608, 2,0.7165,712127,0.000059812,0.9938,0.2321, 68619,764206, 8901, 9132,17042,1603,4795,45310, 45029,606639,5749, 6828,13595,1183,3573,29531,209406,121375,227824,117813,191763,146446,204027,129224,195528,140720,285219,184086,280550,181184,218615,119595,197107,138797,282884,182635,1,1,145836,227759,0.3904,0.3902,0,0,0,0.1884
3976,2,919498, 2,0.7165,664273,0.000059812,0.9938,0.3090,170788,686317, 5884, 9771, 8994,1798,3448,32498,106671,514827,4197, 7107, 7413,1259,2354,20445,199648, 68391,221192, 70435,169897, 84636,180763, 74058,175125, 81316,268899,102934,257895,104679,210420, 69413,175263, 80004,263398,103807,1,1, 83778,210489,0.2847,0.2861,0,0,0,0.1884
3977,1,917564, 2,0.7154,710773,0.002163007,0.9940,0.2331, 68629,762332, 8963, 9114,17054,1589,4767,45116, 45119,605306,5771, 6799,13622,1178,3548,29430,208650,121106,226925,117537,190808,146114,203123,128858,194580,140371,283651,183759,278998,180902,217788,119322,196171,138447,281325,182331,1,1,145521,226676,0.3910,0.3908,0,0,0,0.1884
3977,2,921542, 2,0.7154,665627,0.002163007,0.9940,0.3100,170778,688191, 5822, 9789, 8982,1812,3476,32692,106581,516160,4175, 7136, 7386,1264,2379,20546,200404, 68660,222091, 70712,170852, 84968,181667, 74425,176074, 81665,270467,103261,259446,104961,211248, 69686,176199, 80353,264957,104112,1,1, 84093,211572,0.2844,0.2858,0,0,0,0.1884
3978,1,924002, 2,0.7055,717013,0.004838220,0.9920,0.2163, 68110,768940, 8929, 9170,17134,1625,4827,45267, 44806,611514,5755, 6868,13681,1210,3583,29596,212442,122128,230817,118542,194344,147340,206751,130027,198244,141524,288113,185178,283452,182149,221630,120336,199781,139631,285783,183663,1,1,146699,230594,0.3888,0.3887,0,0,0,0.1884
3978,2,915104, 2,0.7055,659387,0.004838220,0.9920,0.3319,171297,681583, 5856, 9733, 8902,1776,3416,32541,106894,509952,4191, 7067, 7327,1232,2344,20380,196612, 67638,218199, 69706,167316, 83742,178038, 73255,172409, 80512,266005,101842,254992,103714,207406, 68672,172589, 79170,260499,102779,1,1, 82915,207654,0.2854,0.2868,0,0,0,0.1884
3979,1,923423, 2,0.7186,714792,0.004208567,0.9944,0.2394, 67855,768326, 9071, 9105,17179,1625,4814,45448, 44630,609419,5850, 6804,13714,1203,3588,29584,209485,121702,227946,118113,192266,147169,204659,129732,196047,141344,286339,185318,281741,182407,218716,119908,197659,139415,284040,183863,1,1,146541,228354,0.3909,0.3907,0,0,0,0.1884
3979,2,915683, 2,0.7186,661608,0.004208567,0.9944,0.3005,171552,682197, 5714, 9798, 8857,1776,3429,32360,107070,512047,4096, 7131, 7294,1239,2339,20392,199569, 68064,221070, 70135,169394, 83913,180131, 73551,174607, 80692,267779,101702,256703,103456,210320, 69099,174712, 79385,262242,102580,1,1, 83073,209893,0.2836,0.2850,0,0,0,0.1884
