draw,district,total_pop,chain,pop_overlap,total_vap,plan_dev,comp_edge,comp_polsby,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,gov_18_dem_mil,gov_18_rep_moo,uss_18_dem_rin,uss_18_rep_bra,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,county_splits,muni_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
1144,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1145,1,681332, 1,0.7076,552307,0.000223876,0.9891,0.21791,604404,20336,14628,1788,10530,234,2350,27062,500383,12839, 9689,1485,8331,178,1787,17615,190594,154746,168533,130069,38144,103544,238239,164305,193183,193856,154746,190594,116807,103339,179081,215711,1,0,165739,149304,0.5261,0.4953,0.6,1.0,0,-0.08635829
1145,2,681027, 1,0.7076,557778,0.000223876,0.9891,0.08217,623860, 4779,11981,5505, 6138,173,2080,26511,517121, 3712, 7967,4118,5005,154,1578,18123,166938,180740,152192,142344,27049,119771,196807,196368,153889,223668,180740,166938,131058, 89621,210018,175348,1,0,139375,172578,0.4468,0.4179,0.4,1.0,0,-0.08635829
1146,1,680897, 1,0.7550,552743,0.000414722,0.9881,0.15898,602711,20571,15145,1793,10826,220,2376,27255,499874,13042,10107,1473,8613,174,1779,17681,195006,152071,172329,128501,38307,102004,244413,160916,198923,190904,152071,195006,115253,105318,175910,221668,1,0,169796,146879,0.5362,0.5042,0.8,1.0,0,-0.09070685
1146,2,681462, 1,0.7550,557342,0.000414722,0.9881,0.09195,625553, 4544,11464,5500, 5842,187,2054,26318,517630, 3509, 7549,4130,4723,158,1586,18057,162526,183415,148396,143912,26886,121311,190633,199757,148149,226620,183415,162526,132612, 87641,213189,169391,1,0,135318,175003,0.4361,0.4085,0.2,1.0,0,-0.09070685
1147,1,680897, 1,0.7550,552743,0.000414722,0.9881,0.15898,602711,20571,15145,1793,10826,220,2376,27255,499874,13042,10107,1473,8613,174,1779,17681,195006,152071,172329,128501,38307,102004,244413,160916,198923,190904,152071,195006,115253,105318,175910,221668,1,0,169796,146879,0.5362,0.5042,0.8,1.0,0,-0.09070685
1147,2,681462, 1,0.7550,557342,0.000414722,0.9881,0.09195,625553, 4544,11464,5500, 5842,187,2054,26318,517630, 3509, 7549,4130,4723,158,1586,18057,162526,183415,148396,143912,26886,121311,190633,199757,148149,226620,183415,162526,132612, 87641,213189,169391,1,0,135318,175003,0.4361,0.4085,0.2,1.0,0,-0.09070685
1148,1,680543, 1,0.8876,555662,0.000934409,0.9734,0.08591,609082,14853,14712,1783,10847,199,2321,26746,506144, 9957, 9892,1472,8647,163,1751,17636,201028,152924,179837,130598,38418,102832,252488,162485,205136,193640,152924,201028,116715,109128,178063,228812,1,1,175381,148496,0.5415,0.5084,0.8,0.8,0,-0.00212985
1148,2,681816, 1,0.8876,554423,0.000934409,0.9734,0.08707,619182,10262,11897,5510, 5821,208,2109,26827,511360, 6594, 7764,4131,4689,169,1614,18102,156504,182562,140888,141815,26775,120483,182558,198188,141936,223884,182562,156504,131149, 83832,211036,162247,1,1,129732,173386,0.4280,0.4018,0.0,0.8,0,-0.00212985
1149,1,678383, 1,0.8625,553898,0.004105379,0.9777,0.10253,607680,14768,14468,1693,10823,209,2345,26397,504881, 9895, 9760,1400,8596,159,1771,17436,201614,152797,180903,130526,38665,102674,253068,162567,205491,193769,152797,201614,116600,109784,178168,229280,1,0,175948,148467,0.5424,0.5094,0.8,0.8,0,-0.00289116
1149,2,683976, 1,0.8625,556187,0.004105379,0.9777,0.08874,620584,10347,12141,5600, 5845,198,2085,27176,512623, 6656, 7896,4203,4740,173,1594,18302,155918,182689,139822,141887,26528,120641,181978,198106,141581,223755,182689,155918,131264, 83175,210931,161780,1,0,129165,173416,0.4269,0.4007,0.0,0.8,0,-0.00289116
1150,1,677877, 1,0.8111,550459,0.004848208,0.9800,0.09892,599497,20803,15198,1737,11155,219,2412,26856,497325,13243,10228,1421,8848,170,1819,17405,197788,149399,176194,127098,38618,100512,247918,157675,201760,188094,149399,197788,113805,107406,172885,224839,1,0,172456,144556,0.5440,0.5114,0.8,0.8,0, 0.00692243
1150,2,684482, 1,0.8111,559626,0.004848208,0.9800,0.07955,628767, 4312,11411,5556, 5513,188,2018,26717,520179, 3308, 7428,4182,4488,162,1546,18333,159744,186087,144531,145315,26575,122803,187128,202998,145312,229430,186087,159744,134059, 85553,216214,166220,1,0,132658,177327,0.4280,0.4012,0.0,0.8,0, 0.00692243
1151,1,683019, 1,0.9187,557228,0.002700463,0.9720,0.04905,607037,19056,15096,1789,10829,212,2431,26569,505227,12327,10204,1472,8632,177,1847,17342,205677,149441,184308,128555,39574,101244,258156,158171,210126,189663,149441,205677,114900,111941,173917,234141,1,2,179568,145415,0.5525,0.5190,0.8,0.8,0,-0.00389034
1151,2,679340, 1,0.9187,552857,0.002700463,0.9720,0.11333,621227, 6059,11513,5504, 5839,195,1999,27004,512277, 4224, 7452,4131,4704,155,1518,18396,151855,186045,136417,143858,25619,122071,176890,202502,136946,227861,186045,151855,132965, 81018,215182,156918,1,2,125545,176467,0.4157,0.3902,0.0,0.8,0,-0.00389034
1152,1,682598, 1,0.8129,554299,0.002082417,0.9815,0.11532,604228,20749,15318,1744,10890,210,2407,27052,501193,13197,10320,1427,8672,167,1804,17519,199109,151596,177190,129095,38553,102234,249833,160129,203282,190885,151596,199109,115665,107872,175507,226558,1,0,173593,146788,0.5418,0.5090,0.8,1.0,0,-0.09405350
1152,2,679761, 1,0.8129,555786,0.002082417,0.9815,0.08193,624036, 4366,11291,5549, 5778,197,2023,26521,516311, 3354, 7336,4176,4664,165,1561,18219,158423,183890,143535,143318,26640,121081,185213,200544,143790,226639,183890,158423,132200, 85088,213592,164502,1,0,131520,175094,0.4289,0.4024,0.2,1.0,0,-0.09405350
1153,1,680579, 1,0.7553,552326,0.000881559,0.9881,0.15271,602373,20563,15154,1787,10812,220,2377,27293,499456,13032,10113,1468,8599,174,1779,17705,194992,151847,172335,128209,38314,101736,244335,160546,198900,190510,151847,194992,114973,105325,175528,221618,1,0,169775,146570,0.5367,0.5047,0.8,1.0,0,-0.09041579
1153,2,681780, 1,0.7553,557759,0.000881559,0.9881,0.09131,625891, 4552,11455,5506, 5856,187,2053,26280,518048, 3519, 7543,4135,4737,158,1586,18033,162540,183639,148390,144204,26879,121579,190711,200127,148172,227014,183639,162540,132892, 87635,213571,169442,1,0,135338,175313,0.4357,0.4081,0.2,1.0,0,-0.09041579
1154,1,679550, 1,0.8099,551883,0.002392174,0.9838,0.12219,601401,20707,15219,1748,10891,214,2412,26958,498953,13166,10222,1429,8672,169,1820,17452,198140,150449,176246,127998,38597,101149,248920,158791,202656,189410,150449,198140,114574,107422,174101,225788,1,0,172912,145559,0.5429,0.5103,0.8,1.0,0,-0.09232688
1154,2,682809, 1,0.8099,558202,0.002392174,0.9838,0.08640,626863, 4408,11390,5545, 5777,193,2018,26615,518551, 3385, 7434,4174,4664,163,1545,18286,159392,185037,144479,144415,26596,122166,186126,201882,144416,228114,185037,159392,133291, 85538,214998,165271,1,0,132202,176323,0.4285,0.4018,0.2,1.0,0,-0.09232688
1155,1,681811, 1,0.9196,556455,0.000927068,0.9724,0.05061,606682,18342,14961,1746,10872,226,2399,26583,504910,11917,10145,1445,8645,184,1817,17392,205187,149791,183866,128544,39568,100988,257903,158254,209950,189740,149791,205187,114766,111717,173997,233927,1,3,179295,145463,0.5521,0.5186,0.8,0.8,0,-0.00362857
1155,2,680548, 1,0.9196,553630,0.000927068,0.9724,0.11664,621582, 6773,11648,5547, 5796,181,2031,26990,512594, 4634, 7511,4158,4691,148,1548,18346,152345,185695,136859,143869,25625,122327,177143,202419,137122,227784,185695,152345,133098, 81242,215102,157133,1,3,125819,176419,0.4163,0.3908,0.0,0.8,0,-0.00362857
1156,1,683957, 1,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
1156,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1157,1,680093, 1,0.8095,552066,0.001595027,0.9800,0.11281,601816,20739,15218,1773,10897,210,2390,27050,499036,13179,10228,1442,8682,167,1801,17531,197339,150976,175004,128033,38334,101545,247600,159377,201414,189835,150976,197339,114789,106669,174606,224507,1,0,171938,145953,0.5409,0.5083,0.8,1.0,0,-0.09184997
1157,2,682266, 1,0.8095,558019,0.001595027,0.9800,0.08094,626448, 4376,11391,5520, 5771,197,2040,26523,518468, 3372, 7428,4161,4654,165,1564,18207,160193,184510,145721,144380,26859,121770,187446,201296,145658,227689,184510,160193,133075, 86290,214493,166552,1,0,133175,175929,0.4308,0.4040,0.2,1.0,0,-0.09184997
1158,1,683957, 1,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
1158,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1159,1,682612, 1,0.8183,554338,0.002102970,0.9819,0.12723,604219,20759,15277,1765,10896,209,2401,27086,501191,13206,10280,1448,8684,166,1804,17559,198880,151775,176868,129180,38512,102237,249573,160158,203040,190960,151775,198880,115709,107690,175559,226307,1,0,173375,146862,0.5414,0.5086,0.8,1.0,0,-0.09393741
1159,2,679747, 1,0.8183,555747,0.002102970,0.9819,0.08494,624045, 4356,11332,5528, 5772,198,2029,26487,516313, 3345, 7376,4155,4652,166,1561,18179,158652,183711,143857,143233,26681,121078,185473,200515,144032,226564,183711,158652,132156, 85269,213540,164753,1,0,131739,175020,0.4295,0.4028,0.2,1.0,0,-0.09393741
1160,1,683957, 1,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
1160,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1161,1,678723, 1,0.7566,550756,0.003606245,0.9867,0.16521,600652,20562,15121,1787,10828,220,2375,27178,497964,13035,10091,1466,8619,174,1783,17624,194454,151392,171856,127885,38253,101523,243676,160226,198356,190133,151392,194454,114704,105055,175180,221016,1,0,169319,146232,0.5366,0.5046,0.8,1.0,0,-0.08964216
1161,2,683636, 1,0.7566,559329,0.003606245,0.9867,0.08466,627612, 4553,11488,5506, 5840,187,2055,26395,519540, 3516, 7565,4137,4717,158,1582,18114,163078,184094,148869,144528,26940,121792,191370,200447,148716,227391,184094,163078,133160, 87905,213919,170043,1,0,135795,175650,0.4360,0.4084,0.2,1.0,0,-0.08964216
1162,1,683957, 1,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
1162,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1163,1,681399, 1,0.8085,553418,0.000322235,0.9810,0.11274,603121,20754,15295,1748,10897,210,2399,26975,500348,13200,10313,1431,8682,167,1801,17476,199086,151080,177149,128675,38564,101837,249764,159527,203286,190277,151080,199086,115256,107857,174902,226525,1,0,173570,146279,0.5427,0.5098,0.8,0.8,0, 0.00330859
1163,2,680960, 1,0.8085,556667,0.000322235,0.9810,0.08162,625143, 4361,11314,5545, 5771,197,2031,26598,517156, 3351, 7343,4172,4654,165,1564,18262,158446,184406,143576,143738,26629,121478,185282,201146,143786,227247,184406,158446,132608, 85103,214197,164534,1,0,131544,175603,0.4283,0.4017,0.0,0.8,0, 0.00330859
1164,1,680367, 1,0.8093,552877,0.001192784,0.9824,0.12675,602640,20134,15215,1788,10792,208,2392,27198,500132,12851,10191,1457,8602,168,1797,17679,198353,150399,176069,127613,38536,101011,248896,159385,202583,189738,150399,198353,114312,107303,174562,225740,1,1,172887,145629,0.5428,0.5101,0.8,0.8,0, 0.00501766
1164,2,681992, 1,0.8093,557208,0.001192784,0.9824,0.08974,625624, 4981,11394,5505, 5876,199,2038,26375,517372, 3700, 7465,4146,4734,164,1568,18059,159179,185087,144656,144800,26657,122304,186150,201288,144489,227786,185087,159179,133552, 85657,214537,165320,1,1,132226,176253,0.4286,0.4019,0.0,0.8,0, 0.00501766
1165,1,680866, 1,0.7505,552391,0.000460231,0.9872,0.15685,602847,20522,15103,1795,10739,220,2365,27275,499678,12988,10070,1476,8544,174,1772,17689,194239,152200,171574,128469,38242,102018,243344,161119,198020,190975,152200,194239,115244,104908,176047,220682,1,1,169084,146956,0.5350,0.5032,0.8,1.0,0,-0.09008640
1165,2,681493, 1,0.7505,557694,0.000460231,0.9872,0.09139,625417, 4593,11506,5498, 5929,187,2065,26298,517826, 3563, 7586,4127,4792,158,1593,18049,163293,183286,149151,143944,26951,121297,191702,199554,149052,226549,183286,163293,132621, 88051,213052,170377,1,1,136030,174926,0.4375,0.4097,0.2,1.0,0,-0.09008640
1166,1,683957, 1,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
1166,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1167,1,683957, 1,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
1167,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1168,1,683957, 1,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
1168,2,678402, 1,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
1169,1,683766, 1,0.8068,555725,0.003797090,0.9834,0.12594,605741,20220,15221,1768,10854,214,2406,27342,502742,12935,10204,1449,8652,169,1803,17771,199416,150908,176997,128229,38764,101440,250269,159822,203663,190404,150908,199416,114835,107881,175113,226966,1,1,173822,146161,0.5432,0.5105,0.8,0.8,0, 0.00313242
1169,2,678593, 1,0.8068,554360,0.003797090,0.9834,0.08971,622523, 4895,11388,5525, 5814,193,2024,26231,514762, 3616, 7452,4154,4684,163,1562,17967,158116,184578,143728,144184,26429,121875,184777,200851,143409,227120,184578,158116,133030, 85079,213986,164093,1,1,131292,175722,0.4276,0.4010,0.0,0.8,0, 0.00313242
1170,1,680579, 1,0.7553,552326,0.000881559,0.9881,0.15271,602373,20563,15154,1787,10812,220,2377,27293,499456,13032,10113,1468,8599,174,1779,17705,194992,151847,172335,128209,38314,101736,244335,160546,198900,190510,151847,194992,114973,105325,175528,221618,1,0,169775,146570,0.5367,0.5047,0.8,1.0,0,-0.09041579
1170,2,681780, 1,0.7553,557759,0.000881559,0.9881,0.09131,625891, 4552,11455,5506, 5856,187,2053,26280,518048, 3519, 7543,4135,4737,158,1586,18033,162540,183639,148390,144204,26879,121579,190711,200127,148172,227014,183639,162540,132892, 87635,213571,169442,1,0,135338,175313,0.4357,0.4081,0.2,1.0,0,-0.09041579
1171,1,682849, 1,0.7536,554881,0.002450896,0.9834,0.15704,605194,19925,15125,1771,11029,233,2402,27170,502215,12688,10090,1465,8736,179,1793,17715,196853,151874,174901,128651,38629,101971,246413,161271,200370,191494,151874,196853,115311,106765,176383,223392,1,1,171433,147052,0.5383,0.5062,0.8,1.0,0,-0.09230734
1171,2,679510, 1,0.7536,555204,0.002450896,0.9834,0.08724,623070, 5190,11484,5522, 5639,174,2028,26403,515289, 3863, 7566,4138,4600,153,1572,18023,160679,183612,145824,143762,26564,121344,188633,199402,146702,226030,183612,160679,132553, 86194,212716,167668,1,1,133680,174830,0.4333,0.4059,0.2,1.0,0,-0.09230734
1172,1,679818, 1,0.7558,552591,0.001998739,0.9815,0.15439,602611,19903,14958,1762,10985,226,2389,26984,500105,12701,10001,1452,8721,178,1792,17641,195956,151215,174218,127984,38586,101363,244651,160967,198979,190921,151215,195956,114674,106402,175944,221815,1,2,170478,146490,0.5378,0.5060,0.8,1.0,0,-0.09082596
1172,2,682541, 1,0.7558,557494,0.001998739,0.9815,0.08650,625653, 5212,11651,5531, 5683,181,2041,26589,517399, 3850, 7655,4151,4615,154,1573,18097,161576,184271,146507,144429,26607,121952,190395,199706,148093,226603,184271,161576,133191, 86557,213155,169244,1,2,134636,175392,0.4343,0.4066,0.2,1.0,0,-0.09082596
1173,1,680163, 1,0.8201,552192,0.001492265,0.9824,0.12742,601789,20742,15273,1754,10872,209,2414,27110,499078,13190,10261,1427,8664,166,1817,17589,197872,150848,176014,128339,38401,101574,248402,159220,202130,189820,150848,197872,114957,107208,174520,225266,1,0,172564,145960,0.5418,0.5090,0.8,1.0,0,-0.09231258
1173,2,682196, 1,0.8201,557893,0.001492265,0.9824,0.08581,626475, 4373,11336,5539, 5796,198,2016,26463,518426, 3361, 7395,4176,4672,166,1548,18149,159660,184638,144711,144074,26792,121741,186644,201453,144942,227704,184638,159660,132908, 85752,214579,165793,1,0,132550,175922,0.4297,0.4030,0.2,1.0,0,-0.09231258
1174,1,680579, 1,0.7553,552326,0.000881559,0.9881,0.15271,602373,20563,15154,1787,10812,220,2377,27293,499456,13032,10113,1468,8599,174,1779,17705,194992,151847,172335,128209,38314,101736,244335,160546,198900,190510,151847,194992,114973,105325,175528,221618,1,0,169775,146570,0.5367,0.5047,0.8,1.0,0,-0.09041579
1174,2,681780, 1,0.7553,557759,0.000881559,0.9881,0.09131,625891, 4552,11455,5506, 5856,187,2053,26280,518048, 3519, 7543,4135,4737,158,1586,18033,162540,183639,148390,144204,26879,121579,190711,200127,148172,227014,183639,162540,132892, 87635,213571,169442,1,0,135338,175313,0.4357,0.4081,0.2,1.0,0,-0.09041579
1175,1,682593, 1,0.8077,554313,0.002075077,0.9824,0.13421,605765,19255,15135,1765,10759,202,2355,27357,502162,12304,10148,1446,8576,156,1757,17764,197932,151755,175855,128659,38293,101907,249188,160867,202709,191334,151755,197932,115283,107074,176101,225949,1,1,172795,146904,0.5405,0.5078,0.8,1.0,0,-0.09375005
1175,2,679766, 1,0.8077,555772,0.002075077,0.9824,0.09141,622499, 5860,11474,5528, 5909,205,2075,26216,515342, 4247, 7508,4157,4760,176,1608,17974,159600,183731,144870,143754,26900,121408,185858,199806,144363,226190,183731,159600,132581, 85885,212998,165111,1,1,132318,174978,0.4306,0.4039,0.2,1.0,0,-0.09375005
1176,1,683821, 1,0.8068,555717,0.003877832,0.9843,0.13244,605294,20603,15266,1765,10894,213,2411,27375,502507,13100,10237,1444,8684,169,1806,17770,199486,150530,177149,127930,38798,101190,250424,159330,203830,189935,150530,199486,114560,107974,174633,227127,1,1,173937,145783,0.5440,0.5113,0.8,0.8,0, 0.00343432
